"Response ID","Set Number:כעת תוצג לך סדרה של אפשרויות בחירה. בכל פעם יופיעו <strong>שלוש אפשרויות שונות</strong> ועליך לבחור את <strong>האפשרות המועדפת עליך מבין השלוש:</strong><br /><br /><strong>בית משפט פסק לטובת צד התובעים בתובענה ייצוגית.<br /> כעת השופט נדרש לבחור את אופן מתן הפיצוי לציבור הנפגע.<br /> מבין האפשרויות הבאות, <u>מה הפיצוי המועדף עליך</u>?</strong><br />  ","Card Number:כעת תוצג לך סדרה של אפשרויות בחירה. בכל פעם יופיעו <strong>שלוש אפשרויות שונות</strong> ועליך לבחור את <strong>האפשרות המועדפת עליך מבין השלוש:</strong><br /><br /><strong>בית משפט פסק לטובת צד התובעים בתובענה ייצוגית.<br /> כעת השופט נדרש לבחור את אופן מתן הפיצוי לציבור הנפגע.<br /> מבין האפשרויות הבאות, <u>מה הפיצוי המועדף עליך</u>?</strong><br />  ","שיטת הפיצוי:כעת תוצג לך סדרה של אפשרויות בחירה. בכל פעם יופיעו <strong>שלוש אפשרויות שונות</strong> ועליך לבחור את <strong>האפשרות המועדפת עליך מבין השלוש:</strong><br /><br /><strong>בית משפט פסק לטובת צד התובעים בתובענה ייצוגית.<br /> כעת השופט נדרש לבחור את אופן מתן הפיצוי לציבור הנפגע.<br /> מבין האפשרויות הבאות, <u>מה הפיצוי המועדף עליך</u>?</strong><br />  ","סכום הפיצוי:כעת תוצג לך סדרה של אפשרויות בחירה. בכל פעם יופיעו <strong>שלוש אפשרויות שונות</strong> ועליך לבחור את <strong>האפשרות המועדפת עליך מבין השלוש:</strong><br /><br /><strong>בית משפט פסק לטובת צד התובעים בתובענה ייצוגית.<br /> כעת השופט נדרש לבחור את אופן מתן הפיצוי לציבור הנפגע.<br /> מבין האפשרויות הבאות, <u>מה הפיצוי המועדף עליך</u>?</strong><br />  ","אופן קבלת הפיצוי:כעת תוצג לך סדרה של אפשרויות בחירה. בכל פעם יופיעו <strong>שלוש אפשרויות שונות</strong> ועליך לבחור את <strong>האפשרות המועדפת עליך מבין השלוש:</strong><br /><br /><strong>בית משפט פסק לטובת צד התובעים בתובענה ייצוגית.<br /> כעת השופט נדרש לבחור את אופן מתן הפיצוי לציבור הנפגע.<br /> מבין האפשרויות הבאות, <u>מה הפיצוי המועדף עליך</u>?</strong><br />  ","Score:כעת תוצג לך סדרה של אפשרויות בחירה. בכל פעם יופיעו <strong>שלוש אפשרויות שונות</strong> ועליך לבחור את <strong>האפשרות המועדפת עליך מבין השלוש:</strong><br /><br /><strong>בית משפט פסק לטובת צד התובעים בתובענה ייצוגית.<br /> כעת השופט נדרש לבחור את אופן מתן הפיצוי לציבור הנפגע.<br /> מבין האפשרויות הבאות, <u>מה הפיצוי המועדף עליך</u>?</strong><br />  "
"199","5","3","push","50","bank_cheque","0"
"200","1","1","push","100","bank_cheque","0"
"200","1","2","push","50","credit_cart","100"
"200","1","3","push","25","refund_next_purchase","0"
"200","2","1","pull","75","another_product","0"
"200","2","2","pull","25","coupon","100"
"200","2","3","push","100","another_product","0"
"200","3","1","pull","50","coupon","0"
"200","3","2","push","75","bank_cheque","100"
"200","3","3","push","50","refund_next_purchase","0"
"200","4","1","pull","100","bank_cheque","0"
"200","4","2","pull","25","refund_next_purchase","0"
"200","4","3","pull","75","credit_cart","100"
"200","5","1","push","25","another_product","0"
"200","5","2","push","75","credit_cart","100"
"200","5","3","pull","100","credit_cart","0"
"201","1","1","pull","100","another_product","0"
"201","1","2","push","25","credit_cart","100"
"201","1","3","push","75","refund_next_purchase","0"
"201","2","1","pull","25","coupon","0"
"201","2","2","push","100","bank_cheque","0"
"201","2","3","push","75","credit_cart","100"
"201","3","1","pull","100","bank_cheque","100"
"201","3","2","push","75","coupon","0"
"201","3","3","pull","25","refund_next_purchase","0"
"201","4","1","push","50","coupon","100"
"201","4","2","push","50","refund_next_purchase","0"
"201","4","3","pull","50","credit_cart","0"
"201","5","1","push","100","another_product","100"
"201","5","2","pull","25","bank_cheque","0"
"201","5","3","pull","75","coupon","0"
"202","1","1","pull","100","another_product","0"
"202","1","2","push","25","coupon","0"
"202","1","3","pull","75","credit_cart","100"
"202","2","1","pull","50","bank_cheque","100"
"202","2","2","pull","25","refund_next_purchase","0"
"202","2","3","pull","50","another_product","0"
"202","3","1","pull","100","refund_next_purchase","0"
"202","3","2","pull","75","coupon","0"
"202","3","3","pull","100","bank_cheque","100"
"202","4","1","push","50","credit_cart","0"
"202","4","2","push","25","bank_cheque","100"
"202","4","3","push","75","coupon","0"
"202","5","1","pull","25","credit_cart","100"
"202","5","2","pull","75","another_product","0"
"202","5","3","pull","50","refund_next_purchase","0"
"203","1","1","pull","100","bank_cheque","100"
"203","1","2","pull","25","credit_cart","0"
"203","1","3","pull","50","another_product","0"
"203","2","1","pull","25","refund_next_purchase","0"
"203","2","2","push","50","another_product","0"
"203","2","3","push","100","coupon","100"
"203","3","1","push","75","coupon","0"
"203","3","2","push","75","bank_cheque","100"
"203","3","3","push","100","credit_cart","0"
"203","4","1","push","75","refund_next_purchase","0"
"203","4","2","push","50","credit_cart","0"
"203","4","3","pull","75","bank_cheque","100"
"203","5","1","pull","100","coupon","100"
"203","5","2","push","25","refund_next_purchase","0"
"203","5","3","push","50","coupon","0"
"205","1","1","pull","75","bank_cheque","0"
"205","1","2","pull","50","coupon","100"
"205","1","3","push","100","credit_cart","0"
"205","2","1","push","50","refund_next_purchase","0"
"205","2","2","push","25","credit_cart","0"
"205","2","3","push","100","refund_next_purchase","100"
"205","3","1","pull","25","bank_cheque","100"
"205","3","2","pull","75","another_product","0"
"205","3","3","pull","25","another_product","0"
"205","4","1","pull","75","credit_cart","100"
"205","4","2","pull","50","another_product","0"
"205","4","3","pull","100","coupon","0"
"205","5","1","pull","25","coupon","100"
"205","5","2","push","50","bank_cheque","0"
"205","5","3","pull","100","refund_next_purchase","0"
"206","1","1","push","75","another_product","0"
"206","1","2","pull","50","coupon","100"
"206","1","3","pull","25","bank_cheque","0"
"206","2","1","pull","50","refund_next_purchase","0"
"206","2","2","push","75","bank_cheque","0"
"206","2","3","pull","100","credit_cart","100"
"206","3","1","push","100","credit_cart","100"
"206","3","2","pull","25","another_product","0"
"206","3","3","pull","75","coupon","0"
"206","4","1","pull","50","another_product","100"
"206","4","2","push","100","refund_next_purchase","0"
"206","4","3","push","25","refund_next_purchase","0"
"206","5","1","push","100","bank_cheque","100"
"206","5","2","pull","50","credit_cart","0"
"206","5","3","push","25","coupon","0"
"207","1","1","push","100","another_product","0"
"207","1","2","push","25","credit_cart","100"
"207","1","3","pull","50","bank_cheque","0"
"207","2","1","push","75","coupon","100"
"207","2","2","push","50","bank_cheque","0"
"207","2","3","pull","100","coupon","0"
"207","3","1","push","75","refund_next_purchase","0"
"207","3","2","pull","25","refund_next_purchase","0"
"207","3","3","push","75","credit_cart","100"
"207","4","1","push","25","another_product","0"
"207","4","2","pull","50","another_product","100"
"207","4","3","push","75","bank_cheque","0"
"207","5","1","push","100","refund_next_purchase","0"
"207","5","2","pull","25","coupon","100"
"207","5","3","pull","50","refund_next_purchase","0"
"208","1","1","pull","75","another_product","0"
"208","1","2","pull","50","coupon","0"
"208","1","3","pull","100","bank_cheque","100"
"208","2","1","push","25","refund_next_purchase","0"
"208","2","2","pull","50","credit_cart","0"
"208","2","3","push","100","bank_cheque","100"
"208","3","1","push","25","another_product","0"
"208","3","2","pull","75","credit_cart","100"
"208","3","3","pull","50","refund_next_purchase","0"
"208","4","1","push","25","credit_cart","100"
"208","4","2","push","100","refund_next_purchase","0"
"208","4","3","push","25","coupon","0"
"208","5","1","push","75","bank_cheque","100"
"208","5","2","pull","100","coupon","0"
"208","5","3","push","75","another_product","0"
"209","1","1","pull","75","bank_cheque","0"
"209","1","2","pull","50","coupon","0"
"209","1","3","push","25","credit_cart","100"
"209","2","1","push","100","refund_next_purchase","0"
"209","2","2","push","75","credit_cart","100"
"209","2","3","pull","50","another_product","0"
"209","3","1","push","25","another_product","0"
"209","3","2","push","50","bank_cheque","100"
"209","3","3","pull","25","refund_next_purchase","0"
"209","4","1","push","100","coupon","100"
"209","4","2","push","75","another_product","0"
"209","4","3","pull","100","coupon","0"
"209","5","1","pull","75","credit_cart","100"
"209","5","2","pull","50","bank_cheque","0"
"209","5","3","pull","25","credit_cart","0"
"210","1","1","pull","75","bank_cheque","0"
"210","1","2","pull","100","credit_cart","100"
"210","1","3","pull","25","refund_next_purchase","0"
"210","2","1","push","100","another_product","0"
"210","2","2","pull","75","coupon","0"
"210","2","3","push","50","credit_cart","100"
"210","3","1","pull","25","coupon","0"
"210","3","2","pull","50","bank_cheque","100"
"210","3","3","push","75","refund_next_purchase","0"
"210","4","1","push","100","bank_cheque","100"
"210","4","2","push","50","another_product","0"
"210","4","3","pull","25","credit_cart","0"
"210","5","1","pull","50","coupon","100"
"210","5","2","pull","100","refund_next_purchase","0"
"210","5","3","pull","25","another_product","0"
"211","1","1","push","100","bank_cheque","100"
"211","1","2","push","25","credit_cart","0"
"211","1","3","pull","75","another_product","0"
"211","2","1","push","25","refund_next_purchase","0"
"211","2","2","pull","100","another_product","0"
"211","2","3","push","75","coupon","100"
"211","3","1","push","50","bank_cheque","100"
"211","3","2","push","50","coupon","0"
"211","3","3","pull","25","refund_next_purchase","0"
"211","4","1","pull","100","refund_next_purchase","0"
"211","4","2","pull","75","credit_cart","100"
"211","4","3","push","50","another_product","0"
"211","5","1","pull","25","bank_cheque","0"
"211","5","2","push","100","coupon","100"
"211","5","3","pull","50","credit_cart","0"
"212","1","1","push","75","bank_cheque","100"
"212","1","2","pull","50","credit_cart","0"
"212","1","3","push","25","refund_next_purchase","0"
"212","2","1","pull","100","coupon","100"
"212","2","2","pull","25","refund_next_purchase","0"
"212","2","3","pull","50","coupon","0"
"212","3","1","push","75","credit_cart","0"
"212","3","2","push","25","another_product","0"
"212","3","3","pull","100","bank_cheque","100"
"212","4","1","push","50","another_product","0"
"212","4","2","pull","75","another_product","0"
"212","4","3","pull","100","refund_next_purchase","100"
"212","5","1","pull","75","bank_cheque","0"
"212","5","2","push","100","credit_cart","100"
"212","5","3","push","25","coupon","0"
"213","1","1","push","100","bank_cheque","100"
"213","1","2","pull","25","credit_cart","0"
"213","1","3","push","75","another_product","0"
"213","2","1","pull","50","coupon","100"
"213","2","2","pull","100","refund_next_purchase","0"
"213","2","3","push","25","credit_cart","0"
"213","3","1","pull","50","refund_next_purchase","0"
"213","3","2","pull","75","coupon","0"
"213","3","3","push","50","bank_cheque","100"
"213","4","1","pull","25","coupon","0"
"213","4","2","push","100","another_product","0"
"213","4","3","pull","75","bank_cheque","100"
"213","5","1","pull","75","refund_next_purchase","0"
"213","5","2","pull","100","credit_cart","100"
"213","5","3","pull","50","another_product","0"
"214","1","1","push","100","bank_cheque","100"
"214","1","2","push","25","credit_cart","0"
"214","1","3","push","75","another_product","0"
"214","2","1","pull","50","refund_next_purchase","100"
"214","2","2","pull","100","another_product","0"
"214","2","3","pull","25","refund_next_purchase","0"
"214","3","1","pull","75","bank_cheque","100"
"214","3","2","pull","25","coupon","0"
"214","3","3","pull","75","coupon","0"
"214","4","1","push","100","another_product","0"
"214","4","2","push","75","credit_cart","100"
"214","4","3","push","100","refund_next_purchase","0"
"214","5","1","push","50","coupon","100"
"214","5","2","pull","50","bank_cheque","0"
"214","5","3","push","25","coupon","0"
"215","1","1","pull","75","another_product","0"
"215","1","2","push","50","coupon","100"
"215","1","3","pull","100","credit_cart","0"
"215","2","1","push","50","refund_next_purchase","0"
"215","2","2","push","100","credit_cart","0"
"215","2","3","pull","25","bank_cheque","100"
"215","3","1","pull","75","bank_cheque","0"
"215","3","2","push","25","another_product","100"
"215","3","3","push","100","coupon","0"
"215","4","1","pull","25","another_product","100"
"215","4","2","pull","75","credit_cart","0"
"215","4","3","pull","50","refund_next_purchase","0"
"215","5","1","push","25","refund_next_purchase","100"
"215","5","2","push","100","bank_cheque","0"
"215","5","3","pull","75","coupon","0"
"216","1","1","push","100","another_product","100"
"216","1","2","push","50","coupon","0"
"216","1","3","push","75","bank_cheque","0"
"216","2","1","pull","25","refund_next_purchase","0"
"216","2","2","push","100","bank_cheque","100"
"216","2","3","pull","75","credit_cart","0"
"216","3","1","push","50","credit_cart","100"
"216","3","2","push","25","refund_next_purchase","0"
"216","3","3","push","75","coupon","0"
"216","4","1","pull","25","another_product","0"
"216","4","2","push","50","refund_next_purchase","0"
"216","4","3","pull","100","another_product","100"
"216","5","1","pull","100","bank_cheque","100"
"216","5","2","pull","50","credit_cart","0"
"216","5","3","push","75","another_product","0"
"217","1","1","push","100","another_product","100"
"217","1","2","push","50","credit_cart","0"
"217","1","3","push","25","bank_cheque","0"
"217","2","1","push","50","coupon","100"
"217","2","2","pull","25","bank_cheque","0"
"217","2","3","pull","75","refund_next_purchase","0"
"217","3","1","pull","75","another_product","0"
"217","3","2","pull","100","coupon","0"
"217","3","3","push","75","refund_next_purchase","100"
"217","4","1","push","25","credit_cart","0"
"217","4","2","push","100","refund_next_purchase","100"
"217","4","3","push","75","another_product","0"
"217","5","1","push","25","coupon","0"
"217","5","2","pull","50","credit_cart","0"
"217","5","3","push","50","bank_cheque","100"
"218","1","1","pull","100","another_product","0"
"218","1","2","push","50","credit_cart","100"
"218","1","3","pull","75","refund_next_purchase","0"
"218","2","1","pull","50","bank_cheque","0"
"218","2","2","pull","100","coupon","100"
"218","2","3","push","75","bank_cheque","0"
"218","3","1","pull","25","coupon","100"
"218","3","2","pull","25","another_product","0"
"218","3","3","push","25","refund_next_purchase","0"
"218","4","1","pull","75","credit_cart","100"
"218","4","2","push","50","another_product","0"
"218","4","3","pull","100","bank_cheque","0"
"218","5","1","pull","50","credit_cart","0"
"218","5","2","pull","100","refund_next_purchase","0"
"218","5","3","push","75","coupon","100"
"219","1","1","push","100","bank_cheque","100"
"219","1","2","push","50","credit_cart","0"
"219","1","3","push","25","refund_next_purchase","0"
"219","2","1","pull","50","another_product","0"
"219","2","2","push","75","coupon","100"
"219","2","3","pull","100","another_product","0"
"219","3","1","pull","25","coupon","0"
"219","3","2","push","75","credit_cart","100"
"219","3","3","pull","25","bank_cheque","0"
"219","4","1","pull","100","credit_cart","100"
"219","4","2","push","50","refund_next_purchase","0"
"219","4","3","push","75","another_product","0"
"219","5","1","pull","50","bank_cheque","0"
"219","5","2","push","75","refund_next_purchase","0"
"219","5","3","push","100","coupon","100"
"220","1","1","push","100","bank_cheque","100"
"220","1","2","pull","50","coupon","0"
"220","1","3","push","75","credit_cart","0"
"220","2","1","pull","50","refund_next_purchase","0"
"220","2","2","push","100","credit_cart","100"
"220","2","3","push","75","another_product","0"
"220","3","1","push","100","another_product","0"
"220","3","2","pull","25","bank_cheque","100"
"220","3","3","push","50","refund_next_purchase","0"
"220","4","1","push","75","bank_cheque","100"
"220","4","2","push","50","coupon","0"
"220","4","3","push","75","coupon","0"
"220","5","1","push","25","refund_next_purchase","0"
"220","5","2","push","25","credit_cart","100"
"220","5","3","pull","100","refund_next_purchase","0"
"221","1","1","push","75","bank_cheque","100"
"221","1","2","pull","100","credit_cart","0"
"221","1","3","pull","50","another_product","0"
"221","2","1","push","100","coupon","100"
"221","2","2","push","25","refund_next_purchase","0"
"221","2","3","push","75","coupon","0"
"221","3","1","push","50","refund_next_purchase","0"
"221","3","2","push","100","credit_cart","100"
"221","3","3","pull","25","bank_cheque","0"
"221","4","1","push","75","another_product","100"
"221","4","2","push","25","bank_cheque","0"
"221","4","3","pull","75","another_product","0"
"221","5","1","pull","50","refund_next_purchase","0"
"221","5","2","pull","100","coupon","100"
"221","5","3","pull","25","credit_cart","0"
"222","1","1","push","75","bank_cheque","0"
"222","1","2","push","100","credit_cart","100"
"222","1","3","push","25","refund_next_purchase","0"
"222","2","1","pull","50","another_product","0"
"222","2","2","push","25","coupon","100"
"222","2","3","pull","100","another_product","0"
"222","3","1","pull","50","refund_next_purchase","0"
"222","3","2","push","75","coupon","0"
"222","3","3","push","50","credit_cart","100"
"222","4","1","push","100","coupon","100"
"222","4","2","push","75","credit_cart","0"
"222","4","3","push","100","another_product","0"
"222","5","1","pull","25","bank_cheque","0"
"222","5","2","pull","75","bank_cheque","100"
"222","5","3","pull","25","refund_next_purchase","0"
"223","1","1","push","75","another_product","100"
"223","1","2","pull","50","coupon","0"
"223","1","3","pull","25","credit_cart","0"
"223","2","1","push","100","refund_next_purchase","0"
"223","2","2","pull","75","bank_cheque","100"
"223","2","3","pull","25","coupon","0"
"223","3","1","push","50","bank_cheque","0"
"223","3","2","pull","25","another_product","0"
"223","3","3","push","100","credit_cart","100"
"223","4","1","pull","75","refund_next_purchase","0"
"223","4","2","pull","100","bank_cheque","100"
"223","4","3","push","75","refund_next_purchase","0"
"223","5","1","push","25","credit_cart","0"
"223","5","2","pull","50","another_product","0"
"223","5","3","pull","50","credit_cart","100"
"224","1","1","pull","75","another_product","0"
"224","1","2","pull","50","coupon","0"
"224","1","3","push","100","credit_cart","100"
"224","2","1","pull","25","refund_next_purchase","0"
"224","2","2","pull","100","bank_cheque","0"
"224","2","3","push","75","refund_next_purchase","100"
"224","3","1","push","50","credit_cart","100"
