"Response ID","Time Started","Date Submitted","Status","age","q1_hear_term_class_action","q2_what_is_a_class_action","אחר, פרט::q2_what_is_a_class_action","q4_class_action_past","כן, אנא פרט/י איזו תביעה הכי זכורה לך::q4_class_action_past","q5_class_action_defend_public","q6_receive_benefit","q7_receive_amount","q8_receive_how","q9_support_increased_fee","q10_why_support_increased_fee","q11_not_support_not_opposed_why","q12_opposed_why","q13_considering_filing","תקשורת:q14_filing_field","צרכנות:q14_filing_field","בנקאות:q14_filing_field","ביטוח:q14_filing_field","ניירות ערך:q14_filing_field","דיני עבודה:q14_filing_field","זיהום ופגיעה בסביבה:q14_filing_field","ספאם:q14_filing_field","אפליה על רקע גזע ודת:q14_filing_field","נגישות:q14_filing_field","תביעה נגד רשויות:q14_filing_field","אחר, פרט::q14_filing_field","אחר, פרט::q14_filing_field","q15_fee_prevent_filing","q16_quantify_compensation","אחר, פרט::q16_quantify_compensation","gender","edu","family_status","employment","income","rel","אחר, פרט::rel","rel_deg","אחר, פרט::rel_deg","city"
"220","2019-01-17 02:47:19","17/01/2019 9:52:10 am","Complete","25","1","advance_public_rights","","1","תביעה נגד דור אלון  ונגד גולן טלקום","3","1","500","cheque","2","","","גם תביעה קטנה זה משהו שצריך להתייחס אליו  שיימנו צוות שמיועד לתביעות כאלו","0","","","","","","","","","","","","","","1","5","","male","2","single","hired","2","Jew","","Traditional","","אור עקיבא"
"221","2019-01-17 02:47:20","17/01/2019 9:57:36 am","Complete","57","1","public_suit_individual_loss","","1","שופרסל","4","1","3","benefit_discount","3","","לא ידוע אם הדבר מועיל או גורע","","0","","","","","","","","","","","","","","-99","2","","female","2","married","hired","1","Jew","","Secular","","קרית מוצקין"
"222","2019-01-17 02:47:23","17/01/2019 10:28:46 am","Complete","24","1","advance_public_rights","","1","רמדיה","4","1","40","coupon","2","","","מרתיע אנשים מלהתלונן במצבים אמיתיים לאור חוסר ידע","0","","","","","","","","","","","","","","1","3","","female","4","married","hired","3","Jew","","Traditional","","פתח תקווה"
"223","2019-01-17 02:47:25","17/01/2019 9:51:38 am","Complete","72","1","public_suit_individual_loss","","1","שופרסל משלם כמה שקלים לכול לקוח","4","1","4","coupon","2","","","כי אולי לאותם אנשים לא יהיה את הסכום הזה להוציא על זה","0","","","","","","","","","","","","","","1","99","","female","4","divorced_separated","pension","1","Jew","","Secular","","חיפה"
"224","2019-01-17 02:47:23","17/01/2019 9:53:12 am","Complete","42","1","advance_public_rights","","0","","3","1","4","cash","4","הקלה ","","","0","","","","","","","","","","","","","","0","5","","female","2","married","hired","3","Jew","","Secular","","מגדל העמק"
"225","2019-01-17 02:47:25","17/01/2019 9:49:56 am","Partial","42","1","advance_public_rights","","0","","5","0","","","1","","","כי עכשיו רק למי שיש כסף יוכל להשתתף בתיבה ייצוגית שבו הוא נפגע","0","","","","","","","","","","","","","","1","5","","","","","","","","","","",""
"226","2019-01-17 02:47:27","17/01/2019 10:02:39 am","Complete","31","1","public_suit_individual_loss","","1","פורד, שופרסל","5","1","1200","cheque","1","","","כח ציבורי משמעותי יותר מכוח יחיד, כנגד חב' פרטיות- ציבוריות וממשלתיות","0","","","","","","","","","","","","","","1","5","","male","4","single","hired","3","Jew","","Secular","","תל אביב -יפו"
"227","2019-01-17 02:47:32","17/01/2019 9:51:49 am","Complete","27","1","public_suit_individual_loss","","1","רמדיה","5","0","","","3","","מאמינה שהצורך הוא אמיתי כי יש עומס מיותר. מצד שני, האפשרות לתביעה ייצוגית מאפשרת לתקן עוולות שנעשו לאזרח הקטן","","0","","","","","","","","","","","","","","1","4","","female","3","married","hired","1","Jew","","Ultra-orthodox","","בני ברק"
"228","2019-01-17 02:47:37","17/01/2019 9:53:40 am","Complete","24","1","public_suit_individual_loss","","0","","5","1","20","cheque","2","","","חוק זה ימנע מאנשים ליזום ולהגיש תביעה ייצוגית, וגם אם יהיה מי שיזום - לא סביר שהוא יצליח לשכנע גם את האחרים לאור העמלה הכרוככ בכך.","0","","","","","","","","","","","","","","1","2","","female","4","single","student","3","Jew","","Secular","","עפולה"
"229","2019-01-17 02:47:36","17/01/2019 9:54:55 am","Complete","42","0","","","0","","5","0","","","1","","","זה ימנע מאנשים מעוטי יכולת להגיש תביעות מוצדקות","0","","","","","","","","","","","","","","1","5","","female","4","single","unemployed","3","Jew","","Secular","","רמת גן"
"230","2019-01-17 02:47:12","17/01/2019 9:53:13 am","Complete","26","1","advance_public_rights","","1","שופרסל","4","-99","","","2","","","מהלך לסינון והורדת העומס נשמע הגיוני אבל הסכום שנקבע נראה לי גדול","0","","","","","","","","","","","","","","1","3","","female","2","single","hired","5","Jew","","Secular","","הרצליה"
"231","2019-01-17 02:47:51","17/01/2019 9:51:18 am","Complete","53","1","advance_public_rights","","1",",bucv","4","0","","","2","","","מדוע לשלם כל כך הרבה כסף עבור תביעה ייצוגית","0","","","","","","","","","","","","","","1","4","","female","5","married","hired","3","Jew","","Traditional","","ירושלים"
"232","2019-01-17 02:47:53","17/01/2019 9:53:53 am","Complete","32","1","advance_public_rights","","1","שופרסל","5","0","","","1","","","ככה האזרח הפשוט לא יוכל להגן על עצמו כי אין לו את האפשרות לשלם את התקציב הנל","0","","","","","","","","","","","","","","1","3","","female","3","married","self_employed","2","Jew","","Ultra-orthodox","","פתח תקווה"
"233","2019-01-17 02:48:02","17/01/2019 9:52:12 am","Complete","29","1","state_neglect","","1","תביעה נגד אגד בתחנה המרכזית בירושלים ","5","0","","","2","","","כי זה בא לטובת החברות הגדולות שגם ככה עושות מכל הציבור צחוק","0","","","","","","","","","","","","","","1","99","","female","4","married","hired","2","Jew","","Traditional","","ירושלים"
"234","2019-01-17 02:47:17","17/01/2019 9:59:13 am","Complete","47","1","public_suit_individual_loss","","0","","5","1","10.4","benefit_discount","2","","","לא הוגן","0","","","","","","","","","","","","","","1","5","","female","3","divorced_separated","hired","3","Jew","","Traditional","","ירושלים"
"235","2019-01-17 02:48:04","17/01/2019 9:52:09 am","Complete","49","1","state_neglect","","1","בנקים.. ","4","1","כמה שקלים בודדים","cash","1","","","פגיע ה בציבור","0","","","","","","","","","","","","","","1","99","","female","3","single","hired","5","Jew","","Secular","","רמת גן"
"236","2019-01-17 02:48:01","17/01/2019 9:54:38 am","Complete","20","1","public_suit_individual_loss","","0","","5","1","800","cash","3","","","","0","","","","","","","","","","","","","","1","5","","female","2","single","soldier","4","Jew","","Secular","","בית אריה"
"237","2019-01-17 02:48:05","17/01/2019 9:51:22 am","Complete","31","1","lawyer_get_rich","","0","","2","0","","","1","","","זו דרך לעקוץ את הציבור","0","","","","","","","","","","","","","","1","1","","male","3","married","hired","3","Jew","","Traditional","","חדרה"
"238","2019-01-17 02:41:37","17/01/2019 10:00:52 am","Partial","36","1","public_suit_individual_loss","","1","דלק","5","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"239","2019-01-17 02:48:23","17/01/2019 10:01:08 am","Complete","36","1","public_suit_individual_loss","","0","","5","1","שקלים בודדים","benefit_discount","1","","","ירתיע הגשת תביעות של אנשים שמראש אין להם כסף או יכולת לתבוע לבד אלא רק כקבוצה","0","","","","","","","","","","","","","","1","5","","female","4","married","hired","4","Jew","","Secular","","רעננה"
"240","2019-01-17 02:48:14","17/01/2019 9:56:23 am","Complete","39","1","public_suit_individual_loss","","0","","4","0","","","2","","","קצת יקר, לא ??","0","","","","","","","","","","","","","","1","99","","female","4","divorced_separated","hired","3","Jew","","Secular","","מודיעין-מכבים-רעות*"
"241","2019-01-17 02:48:29","17/01/2019 9:52:08 am","Complete","26","1","state_neglect","","0","","3","1","8","benefit_discount","4","הגיוני, יש משועממים","","","0","","","","","","","","","","","","","","1","4","","female","2","married","hired","4","Jew","","Ultra-orthodox","","אלעד"
"242","2019-01-17 02:48:33","17/01/2019 9:51:19 am","Complete","26","1","advance_public_rights","","1","רכבת ישראל","4","0","","","3","","נטרלית","","0","","","","","","","","","","","","","","1","3","","female","4","single","hired","4","Jew","","Secular","","תל אביב"
"243","2019-01-17 02:48:33","17/01/2019 9:54:35 am","Complete","24","1","public_suit_individual_loss","","0","","4","0","","","3","","לא חושבת שזה ימנע מאנשים לתבוע במיוחד שבדרך כלל מדובר בסכום שמתחלק בין קבוצה גדולה של אנשים","","0","","","","","","","","","","","","","","1","4","","female","3","married","hired","1","Jew","","Ultra-orthodox","","ירושלים"
"244","2019-01-17 02:48:27","17/01/2019 9:54:26 am","Complete","25","1","public_suit_individual_loss","","0","","4","1","150","cash","2","","","זאת זכות הציבור להגיש תביעה , וברגע שמגדילים את האגרה , האזרח יחשוב פעמיים לפני שיגיש וזה יכול להיות שיקול לא להגיש עקב העדרה הגבוהה","1","media","","","","","labor","","","","","","","","-99","5","","female","4","single","hired","4","Jew","","Secular","","חיפה"
"245","2019-01-17 02:48:33","17/01/2019 9:50:47 am","Complete","27","1","lawyer_get_rich","","0","","3","0","","","1","","","כי זה לא טוב ","0","","","","","","","","","","","","","","1","5","","male","3","single","hired","3","Jew","","Secular","","אור יהודה"
"246","2019-01-17 02:48:29","17/01/2019 9:50:45 am","Complete","26","1","dont_know","","0","","3","-99","","","3","","אין עמדה","","0","","","","","","","","","","","","","","-99","99","","male","5","single","hired","1","Jew","","Religious","","אשקלון"
"247","2019-01-17 02:47:18","17/01/2019 10:07:51 am","Complete","39","1","advance_public_rights","","1","נגד רמי לוי, יש חסד","3","1","4.5","cash","2","","","ירתיע אנשים מלהגיש תביעות. הסכוםם גדול מאוד. ולי להפחית אותו","0","","","","","","","","","","","","","","1","99","","female","4","married","hired","4","Jew","","Ultra-orthodox","","בית שמש"
"248","2019-01-17 02:48:36","17/01/2019 9:51:34 am","Complete","29","1","public_suit_individual_loss","","1","פרטנר","4","1","20","benefit_discount","4","-","","","0","","","","","","","","","","","","","","1","4","","female","4","single","hired","5","Jew","","Traditional","","אשדוד"
"249","2019-01-17 02:48:33","17/01/2019 10:02:12 am","Complete","31","1","public_suit_individual_loss","","1","פולקסוואגן","4","0","","","2","","","לדעתי תביעות ייצוגיות מסייעות בהבאת צדק לאזרחים. וברגע שנדרשים לשלם סכום ראשוני זה יגרום למספר רב של אנשים לא לקחת חלק וימנע צדק.","0","","","","","","","","","","","","","","1","5","","male","4","single","hired","4","Jew","","Secular","","הוד השרון"
"250","2019-01-17 02:48:38","17/01/2019 9:53:57 am","Complete","30","1","advance_public_rights","","1","גולן טלקום","4","1","4","cash","3","","כל עוולה אמורה להיות מטופלת, השאלה באלו כלים","","0","","","","","","","","","","","","","","1","3","","female","3","married","self_employed","3","Jew","","Ultra-orthodox","","ירושלים"
"251","2019-01-17 02:48:43","17/01/2019 9:54:02 am","Complete","25","1","public_suit_individual_loss","","1","נגד תנובה","4","0","","","3","","מצד אחד זה כלי טוב שעוזר לצרכנים ומצד שני מנצלים את זה לרעה","","0","","","","","","","","","","","","","","1","3","","male","3","married","student","2","Jew","","Ultra-orthodox","","ירושלים"
"252","2019-01-17 02:48:18","17/01/2019 10:00:08 am","Complete","52","1","advance_public_rights","","1","סימילק ","4","0","","","1","","","אגרה מאוד גבוהה לא מצדיק אדם שנעשה לו עוול לא תמיד יש ברשותו לשלם דמי אגרה אפילו פחות מזה לא הוגן.","0","","","","","","","","","","","","","","1","5","","female","2","married","housewife","1","Jew","","Ultra-orthodox","","עפולה"
"253","2019-01-17 02:48:54","17/01/2019 9:53:03 am","Complete","23","1","public_suit_individual_loss","","1","נגד שופרסל","3","1","20","benefit_discount","2","","","גם ככה מסובך לארגן תביעות יצוגיות, העלאת האגרה רק מקשה יותר על התהליך","0","","","","","","","","","","","","","","1","5","","male","2","single","hired","2","Jew","","Secular","","חיפנ"
